,index,name,hash,added_lines,deleted_lines,modifications,old_path,new_path,change_type,nloc,complexity
232,232,Gossiper.java,b6e83fc200fa9e4c0e4f26491597188305cddd21,45,0,45,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1186.0,261.0
233,233,Gossiper.java,bf0906b92cf65161d828e31bc46436d427bbb4b8,47,15,62,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1091.0,243.0
234,234,Gossiper.java,2290c0d4b0c20ce3407ae2c542e580c75a5ab337,3,2,5,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1080.0,241.0
235,235,Gossiper.java,6b927783ba0777d3dd7c2c3311b246a8dbce5b59,3,2,5,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1081.0,241.0
236,236,Gossiper.java,e646e5032b68622f7ec1dd0c53137be08baabed9,40,25,65,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1212.0,262.0
237,237,Gossiper.java,28ccf3fe3989d9d80063fe4d4bb048efe471936b,30,8,38,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1228.0,268.0
238,238,Gossiper.java,1d5e0301f36b5c0dbd8fa8b5e599d2bb413f1b4e,2,13,15,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1083.0,242.0
239,239,Gossiper.java,c3ce32e239b1ba41faf1d58a942465b9bf45b986,135,57,192,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1160.0,255.0
240,240,Gossiper.java,3f70e7c72c703bc323b169a28e8754ce67d4e479,18,3,21,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1172.0,259.0
241,241,Gossiper.java,8dcaa12baa97ce870f23ff9045f968f2fa28b2cc,9,0,9,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1092.0,243.0
242,242,Gossiper.java,95197cef7871d1211f97da740dbdb236b81b9862,3,2,5,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1182.0,260.0
243,243,Gossiper.java,c94ececec0fcd87459858370396d6cd586853787,13,2,15,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1191.0,262.0
244,244,Gossiper.java,3cba8d807a478a9ee7cc93e3fd50849cfe056fa0,7,5,12,src/java/org/apache/cassandra/gms/Gossiper.java,src/java/org/apache/cassandra/gms/Gossiper.java,MODIFY,1194.0,262.0
245,245,RowCacheTest.java,d867ac1f41c59b31f8fb4f54a06c0118018cfc81,1,1,2,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,229.0,16.0
246,246,RowCacheTest.java,48b685e8521ea54d93c0d8d9e4ea80ecb1400dce,1,1,2,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,229.0,16.0
247,247,RowCacheTest.java,1c3ff9242a0bfc5c544c69f68ee7b17a464a5ab3,55,6,61,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,247.0,20.0
248,248,RowCacheTest.java,acdbba7957be3567d6eeb756f098d81ca736d995,51,0,51,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,277.0,23.0
249,249,RowCacheTest.java,c8136b98f20f5bb93bae81444ac4ad9247d9042a,50,0,50,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,299.0,24.0
250,250,RowCacheTest.java,5aa19cb68a7cbd95683db92a0c4bbcf47d4dcb23,49,0,49,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,352.0,30.0
251,251,RowCacheTest.java,2f41243191c381193a3bf6ec3730ff6555325d06,1,1,2,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,352.0,30.0
252,252,RowCacheTest.java,ec604875886a5790b627f0fa22cea4fca34532dd,72,0,72,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,400.0,34.0
253,253,RowCacheTest.java,eace9aaddfdd0059f52b1eb9b6902f999f04a447,72,0,72,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,400.0,34.0
254,254,RowCacheTest.java,8a112ca8ae58df5b85d67f901ca6093917859941,1,0,1,test/unit/org/apache/cassandra/db/RowCacheTest.java,test/unit/org/apache/cassandra/db/RowCacheTest.java,MODIFY,300.0,24.0
255,255,StorageProxy.java,557bbbccb0eddc9f2ba6431b023b3ded253de056,24,6,30,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1867.0,328.0
256,256,StorageProxy.java,e291382fd00e4c7fc9258116885267515da3c49c,6,5,11,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1734.0,312.0
257,257,StorageProxy.java,ed424bdd65ccf11742f2016ae5bc0b3ad5a99571,16,4,20,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1871.0,333.0
258,258,StorageProxy.java,7650fc196341bd673626054593f2ce6e895d7783,5,5,10,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1734.0,312.0
259,259,StorageProxy.java,51753263a4c4d50c5bbe7bb80636cca5b6458ecf,4,4,8,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1734.0,312.0
260,260,StorageProxy.java,83f8ccc6685bf81a5264c3dfa1969ce061d2bc61,13,1,14,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1883.0,334.0
261,261,StorageProxy.java,c184e8c14b28eddc20cbdd098f5e47d1ed832898,42,25,67,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1899.0,337.0
262,262,StorageProxy.java,a8b9e533fd4c394111d506b94fbda28759a2604b,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1899.0,337.0
263,263,StorageProxy.java,0f5e780781ce3f0cb3732515dacc7e467571a7c9,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1915.0,338.0
264,264,StorageProxy.java,3c8d87f4324e5ff8bf6b1c3652e9c5eacf03bc20,41,3,44,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1950.0,341.0
265,265,StorageProxy.java,bd5c8bbc04e017089743b27cce55635dac00b98e,3,41,44,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1915.0,338.0
266,266,StorageProxy.java,c9ef25fd81501005b6484baf064081efc557f3f4,8,5,13,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1918.0,338.0
267,267,StorageProxy.java,df342b952c5dc873eef192317bd0eb11cd3efebb,69,22,91,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1771.0,313.0
268,268,StorageProxy.java,f13a7dfb149a8dd8ef9da050b73504a04c20fadc,69,22,91,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1770.0,312.0
269,269,StorageProxy.java,9803d66040df29b8d3e1c10325d7f180527c8551,82,13,95,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1957.0,344.0
270,270,StorageProxy.java,0693db7b83e8e8c23cdd6822c7691f47b37d2915,79,13,92,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1973.0,344.0
271,271,StorageProxy.java,dbf6e62c382d62f9c1727ecf5afb90d131a81775,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1770.0,312.0
272,272,StorageProxy.java,66d3428e3fe64851fa7587ee69b53e20bb7c09b5,17,5,22,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1982.0,344.0
273,273,StorageProxy.java,3e37b4a90d4e5a036f24ac3d9a3aa804df6e6969,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1957.0,344.0
274,274,StorageProxy.java,b2f38ef177b5c19288f96d9bfe5304ec94391f73,15,5,20,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1964.0,346.0
275,275,StorageProxy.java,719caa67649bf6f27cdd99dd7d6055d2aa8546ae,16,15,31,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1771.0,312.0
276,276,StorageProxy.java,fed476f9c049128674841d1c46b868979352b1a5,1,2,3,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1990.0,346.0
277,277,StorageProxy.java,85f2bbfd1c6803977ecc1c2053527363078bce22,4,1,5,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1773.0,313.0
278,278,StorageProxy.java,063e91754b22a28a43efccb0c238c577a6bd0b8a,6,1,7,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1995.0,346.0
279,279,StorageProxy.java,720870bd7f152aea81ca16a5a81e00ef701221cd,4,2,6,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1773.0,313.0
280,280,StorageProxy.java,017ec3e99e704db5e1a36ad153af08d6e7eca523,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1773.0,313.0
281,281,StorageProxy.java,53f8f09575dfbdc166b257fe71a4d4a832470253,3,1,4,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1997.0,346.0
282,282,StorageProxy.java,54cbdd73c46f85113d947e702bec33ef43d59b8d,5,0,5,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2001.0,347.0
283,283,StorageProxy.java,d20c765a7d962b55ce905f393589869dab63d996,1,6,7,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1992.0,346.0
284,284,StorageProxy.java,087264f29c309ed0b2a18cc20b79016a05847f1c,0,2,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1995.0,347.0
285,285,StorageProxy.java,4205011c0fb92bfb6a7456ab620f5d6b40cb9160,12,3,15,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1995.0,347.0
286,286,StorageProxy.java,221f27a6d510e0820718b0669754d6d9b42e2d2d,37,3,40,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2027.0,348.0
287,287,StorageProxy.java,e86d531ec2bf831a68d0bb448e5ed6ad623bbcf7,15,0,15,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1788.0,315.0
288,288,StorageProxy.java,aa83c942a51323d4a38bc023979ba70801c875b3,100,83,183,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2058.0,351.0
289,289,StorageProxy.java,6966fcda9b5ce657760dfe103e5812862306ff7a,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2058.0,351.0
290,290,StorageProxy.java,9797511c56df4e9c7db964a6b83e67642df96c2d,6,7,13,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2057.0,351.0
291,291,StorageProxy.java,39df31a06a35b221f55f17ed20947a1a2e33ee1a,12,7,19,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2062.0,351.0
292,292,StorageProxy.java,68d252663537c9eb014501b342b52bbfa3848ba3,7,4,11,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2065.0,351.0
293,293,StorageProxy.java,d43b9ce5092f8879a1a66afebab74d86e9e127fb,32,5,37,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2079.0,355.0
294,294,StorageProxy.java,5115c106db198e684b47c614b237925c45c71da8,7,1,8,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1989.0,350.0
295,295,StorageProxy.java,3bf043e4e4790b0d6ef5cfe12ff80f813945a302,9,2,11,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2090.0,357.0
296,296,StorageProxy.java,9d9a1a12248eb37affd0cb131c8aa4f658c3bcc9,1,2,3,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2089.0,357.0
297,297,StorageProxy.java,617c8ebadb6c4df99c35a913184760e82172b1f5,8,2,10,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1994.0,352.0
298,298,StorageProxy.java,12103653f313d6f1ef030a535986123ddcffea9c,36,46,82,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1986.0,351.0
299,299,StorageProxy.java,36bdc253193318ceaf5beb9bc5e869f6af590cb1,16,9,25,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1985.0,352.0
300,300,StorageProxy.java,68bdf45477417c97fa6ed3840eee39b8390fd678,9,3,12,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1989.0,352.0
301,301,StorageProxy.java,9e37967e17a1b223df35c1c7cec4dc4adf0b2d91,1,1,2,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1989.0,352.0
302,302,StorageProxy.java,c67338989f17257d3be95212ca6ecb4b83009326,5,2,7,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1990.0,353.0
303,303,StorageProxy.java,fdc61cb6a74163402181d133519462f0ab1b504d,3,3,6,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1990.0,355.0
304,304,StorageProxy.java,1d5e0301f36b5c0dbd8fa8b5e599d2bb413f1b4e,2,12,14,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,1778.0,314.0
305,305,StorageProxy.java,4d42c189fa82b32fd93ae42a164b91e4db62992e,54,0,54,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2024.0,363.0
306,306,StorageProxy.java,abdf5085d4381351054bc2c0976bc826f4ac82e2,91,24,115,src/java/org/apache/cassandra/service/StorageProxy.java,src/java/org/apache/cassandra/service/StorageProxy.java,MODIFY,2078.0,367.0
307,307,CompactionManager.java,127f7c5844f938649de0f3a5dec630b3c5cda256,3,3,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1252.0,194.0
308,308,CompactionManager.java,d867ac1f41c59b31f8fb4f54a06c0118018cfc81,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1294.0,205.0
309,309,CompactionManager.java,48b685e8521ea54d93c0d8d9e4ea80ecb1400dce,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1294.0,205.0
310,310,CompactionManager.java,f81a91d3fe0d1cd93f093c74356a1d7d018ed22f,2,0,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1274.0,198.0
311,311,CompactionManager.java,3d99418cfd641b30b393c9e61cc2b4f5e864d14d,4,2,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1189.0,186.0
312,312,CompactionManager.java,dbfeeac177074692bdf71d98ffb2cacb14802fb3,2,2,4,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1190.0,186.0
313,313,CompactionManager.java,fc7075a41837301f3866333e0eb5c464715d888c,14,0,14,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1202.0,187.0
314,314,CompactionManager.java,71bac92cf1df08de194a8283f382a7950b3a78ed,4,1,5,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1291.0,200.0
315,315,CompactionManager.java,cae395026af3f82afbbee6d2ab090f985ee006d3,56,0,56,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1341.0,208.0
316,316,CompactionManager.java,0d51b65e32bd2c6343d7a07314e0c88256c73bf0,4,2,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1204.0,187.0
317,317,CompactionManager.java,260163994e4ac71fafb0578cb143ab4f0f22d6ad,2,3,5,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1340.0,208.0
318,318,CompactionManager.java,e2c6341898fa43b0e262ef031f267587050b8d0f,74,4,78,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1396.0,216.0
319,319,CompactionManager.java,101cd72e55168f6a97bbb2556aed9f23cef80f42,2,2,4,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1309.0,207.0
320,320,CompactionManager.java,03e6f450875173717014c2299915a10199307790,5,1,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1209.0,189.0
321,321,CompactionManager.java,1b02a6eb40f4cd25675e9b003b4beff1a375ac2d,17,7,24,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1221.0,189.0
322,322,CompactionManager.java,dd2006b0c1053e9b536ac5ec66f38646d764cb6f,17,8,25,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1318.0,210.0
323,323,CompactionManager.java,f9a1a80af181e568240bb8a005cd53af8de00648,3,3,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1400.0,219.0
324,324,CompactionManager.java,c00395155e2420002db493ca69784d0fe723b55d,7,2,9,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1318.0,210.0
325,325,CompactionManager.java,67637d1bbaf638162b479ed33a75e4ab3fb06e49,11,1,12,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1228.0,191.0
326,326,CompactionManager.java,477014b8cddb8cf1a73a7e8b408f130b64a37c6b,41,28,69,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1335.0,215.0
327,327,CompactionManager.java,1d1bfae580d44d3b8a4678c5af5767ff17102128,34,15,49,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1334.0,215.0
328,328,CompactionManager.java,8b8a3f5b99fa7a8eefed14cd7e41b81773617046,26,9,35,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1234.0,193.0
329,329,CompactionManager.java,db68ac9fd791d777df0241ef9bd381eca46bbd20,3,2,5,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1446.0,233.0
330,330,CompactionManager.java,10f25aeebb22d43bf4f61413380f69f8e3ab3189,10,7,17,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1345.0,219.0
331,331,CompactionManager.java,d200d137823d5b250406bccb35473a8fc2f14faf,8,7,15,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1233.0,193.0
332,332,CompactionManager.java,3db30aab98e8ca568b006273b533ae68f448f3ac,0,8,8,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1339.0,218.0
333,333,CompactionManager.java,eda763b473abddc90e06e95661cd448f41da07ea,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1338.0,218.0
334,334,CompactionManager.java,675591d1c55805c13db95692c78f5feb63538eb5,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1233.0,193.0
335,335,CompactionManager.java,5a7ff5e32312426b63d9a8a5dc7fd58fa2ffb8ce,6,3,9,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1447.0,235.0
336,336,CompactionManager.java,fed476f9c049128674841d1c46b868979352b1a5,4,4,8,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1447.0,235.0
337,337,CompactionManager.java,3c8421a3304d44c064c230c329a999373feb0607,4,12,16,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1227.0,192.0
338,338,CompactionManager.java,70fd80ae43f3902e651c956b6d4d07cbc203d30a,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1444.0,235.0
339,339,CompactionManager.java,299ab74f4ae78319c9ca67ccd8251656078b798c,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1444.0,235.0
340,340,CompactionManager.java,c193c2c438b088770fa8989ece63282e6c735056,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1444.0,235.0
341,341,CompactionManager.java,d40ac784d3a8ddaf71a2df8b21745827392294cc,38,1,39,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1478.0,237.0
342,342,CompactionManager.java,a5d095e62ed459aefbc8c25e2bbcd46969a48eec,53,0,53,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1521.0,246.0
343,343,CompactionManager.java,10649b1ce5aba1683e024c0f9cf23bd9c42704b7,17,2,19,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1531.0,247.0
344,344,CompactionManager.java,68d252663537c9eb014501b342b52bbfa3848ba3,2,1,3,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1532.0,247.0
345,345,CompactionManager.java,2dc2bb808634be9aaf5ee1d65eb968f8c5514305,3,3,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1532.0,247.0
346,346,CompactionManager.java,979af884ee4ecef78a21c4bd58992d053256f8f0,6,0,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1537.0,248.0
347,347,CompactionManager.java,b80ef9b2580c123da90879b4456606ef5b01b6f2,1,1,2,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1537.0,248.0
348,348,CompactionManager.java,3a79a027c7db2b8007a8ae4e19002c3edbf63d8e,12,2,14,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1545.0,250.0
349,349,CompactionManager.java,c70ce6307da824529762ff40673642b6f86972aa,2,2,4,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1336.0,218.0
350,350,CompactionManager.java,433dd1c0ab77d296dafcc6c2079aa9445a6c1b2a,15,2,17,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1557.0,253.0
351,351,CompactionManager.java,be6e6ea662b7da556a9e4ba5fd402b7451bdde10,76,51,127,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1345.0,222.0
352,352,CompactionManager.java,7d2fdfeb41eca9badaf10b906b6afe077d166348,4,2,6,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,src/java/org/apache/cassandra/db/compaction/CompactionManager.java,MODIFY,1347.0,222.0
