Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,EstimatedHistogramReservoir,3,1,0,37
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,EstimatedHistogramReservoir,3,1,1,42
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,size,3,1,0,47
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,update,3,1,1,53
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,getSnapshot,3,1,0,59
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,clear,3,1,0,65
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,HistogramSnapshot,4,1,1,75
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,getValue,3,1,1,82
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,getMax,3,1,0,88
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,getMin,3,1,0,94
teste2,org.apache.cassandra.metrics,EstimatedHistogramReservoir,getMean,3,1,0,100
teste2,org.apache.cassandra.metrics,HistogramSnapshot,HistogramSnapshot,4,1,1,75
teste2,org.apache.cassandra.metrics,HistogramSnapshot,getValue,3,1,1,82
teste2,org.apache.cassandra.metrics,HistogramSnapshot,getMax,3,1,0,88
teste2,org.apache.cassandra.metrics,HistogramSnapshot,getMin,3,1,0,94
teste2,org.apache.cassandra.metrics,HistogramSnapshot,getMean,3,1,0,100
teste2,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,3,1,2,49
teste2,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,3,1,3,60
teste2,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,3,1,2,72
teste2,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,13,2,3,83
teste2,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,4,1,3,101
teste2,org.apache.cassandra.metrics,LatencyMetrics,addNano,7,2,1,115
teste2,org.apache.cassandra.metrics,LatencyMetrics,release,10,2,0,127
teste2,org.apache.cassandra.metrics,BufferPoolMetrics,BufferPoolMetrics,9,1,0,37
teste2,org.apache.cassandra.metrics,BufferPoolMetrics,getValue,3,1,0,43
teste2,org.apache.cassandra.metrics,MetricNameFactory,createMetricName,0,1,1,23
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,ThreadPoolMetrics,29,1,3,56
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,69
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,78
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,85
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,92
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,release,8,1,0,99
teste2,org.apache.cassandra.metrics,ThreadPoolMetrics,getJmxMetric,23,7,4,110
teste2,org.apache.cassandra.metrics,SEPMetrics,SEPMetrics,29,1,3,47
teste2,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,59
teste2,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,66
teste2,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,76
teste2,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,83
teste2,org.apache.cassandra.metrics,SEPMetrics,release,8,1,0,90
teste2,org.apache.cassandra.metrics,DroppedMessageMetrics,DroppedMessageMetrics,4,1,1,33
teste2,org.apache.cassandra.metrics,CASClientRequestMetrics,CASClientRequestMetrics,6,1,1,35
teste2,org.apache.cassandra.metrics,CASClientRequestMetrics,release,6,1,0,42
teste2,org.apache.cassandra.metrics,ClientRequestMetrics,ClientRequestMetrics,6,1,1,35
teste2,org.apache.cassandra.metrics,ClientRequestMetrics,release,6,1,0,44
teste2,org.apache.cassandra.metrics,CompactionMetrics,CompactionMetrics,22,4,1,54
teste2,org.apache.cassandra.metrics,CompactionMetrics,getValue,7,3,0,58
teste2,org.apache.cassandra.metrics,CompactionMetrics,getValue,5,2,0,73
teste2,org.apache.cassandra.metrics,CompactionMetrics,beginCompaction,4,1,1,85
teste2,org.apache.cassandra.metrics,CompactionMetrics,finishCompaction,6,1,1,92
teste2,org.apache.cassandra.metrics,CompactionMetrics,getCompactions,3,1,0,101
teste2,org.apache.cassandra.metrics,ClearableHistogram,ClearableHistogram,4,1,1,31
teste2,org.apache.cassandra.metrics,ClearableHistogram,clear,3,1,0,43
teste2,org.apache.cassandra.metrics,ViewWriteMetrics,ViewWriteMetrics,12,1,1,34
teste2,org.apache.cassandra.metrics,ViewWriteMetrics,getValue,3,1,0,41
teste2,org.apache.cassandra.metrics,ViewWriteMetrics,release,7,1,0,48
teste2,org.apache.cassandra.metrics,ConnectionMetrics,ConnectionMetrics,59,1,2,65
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,80
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,87
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,94
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,101
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,108
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,115
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,122
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,129
teste2,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,136
teste2,org.apache.cassandra.metrics,ConnectionMetrics,release,12,1,0,144
teste2,org.apache.cassandra.metrics,ClientMetrics,ClientMetrics,2,1,0,34
teste2,org.apache.cassandra.metrics,ClientMetrics,addCounter,13,1,2,38
teste2,org.apache.cassandra.metrics,ClientMetrics,getValue,8,1,0,42
teste2,org.apache.cassandra.metrics,CacheMetrics,CacheMetrics,47,1,2,53
teste2,org.apache.cassandra.metrics,CacheMetrics,getValue,3,1,0,65
teste2,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,74
teste2,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,82
teste2,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,89
teste2,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,96
teste2,org.apache.cassandra.metrics,CacheMetrics,getValue,3,1,0,103
teste2,org.apache.cassandra.metrics,CacheMetrics,getValue,3,1,0,110
teste2,org.apache.cassandra.metrics,StreamingMetrics,get,8,2,1,44
teste2,org.apache.cassandra.metrics,StreamingMetrics,StreamingMetrics,5,1,1,55
teste2,org.apache.cassandra.metrics,TableMetrics,getHistogram,0,1,1,166
teste2,org.apache.cassandra.metrics,TableMetrics,combineHistograms,26,6,2,169
teste2,org.apache.cassandra.metrics,TableMetrics,TableMetrics,345,39,1,204
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,222
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,229
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,236
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,243
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,250
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,260
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,270
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,8,1,0,283
teste2,org.apache.cassandra.metrics,TableMetrics,getHistogram,3,1,1,287
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,298
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,8,1,0,310
teste2,org.apache.cassandra.metrics,TableMetrics,getHistogram,3,1,1,314
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,11,3,0,324
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,13,4,0,340
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,364
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,371
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,7,3,0,380
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,392
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,7,3,0,404
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,416
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,10,2,0,428
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,12,3,0,442
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,460
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,470
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,10,3,0,480
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,12,4,0,495
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,10,3,0,514
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,12,4,0,529
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,548
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,558
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,568
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,578
teste2,org.apache.cassandra.metrics,TableMetrics,getRatio,3,1,0,591
teste2,org.apache.cassandra.metrics,TableMetrics,getNumerator,5,2,0,597
teste2,org.apache.cassandra.metrics,TableMetrics,getDenominator,5,2,0,605
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,635
teste2,org.apache.cassandra.metrics,TableMetrics,updateSSTableIterated,3,1,1,649
teste2,org.apache.cassandra.metrics,TableMetrics,release,18,2,0,654
teste2,org.apache.cassandra.metrics,TableMetrics,createTableGauge,12,2,2,679
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,687
teste2,org.apache.cassandra.metrics,TableMetrics,createTableGauge,3,1,3,699
teste2,org.apache.cassandra.metrics,TableMetrics,createTableGauge,7,2,4,708
teste2,org.apache.cassandra.metrics,TableMetrics,createTableCounter,3,1,1,718
teste2,org.apache.cassandra.metrics,TableMetrics,createTableCounter,16,3,2,727
teste2,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,736
teste2,org.apache.cassandra.metrics,TableMetrics,createTableHistogram,3,1,2,750
teste2,org.apache.cassandra.metrics,TableMetrics,createTableHistogram,5,1,3,759
teste2,org.apache.cassandra.metrics,TableMetrics,createTableTimer,3,1,2,769
teste2,org.apache.cassandra.metrics,TableMetrics,createTableTimer,5,1,3,774
teste2,org.apache.cassandra.metrics,TableMetrics,register,6,1,3,784
teste2,org.apache.cassandra.metrics,TableMetrics,TableHistogram,4,1,3,800
teste2,org.apache.cassandra.metrics,TableMetrics,update,5,2,1,806
teste2,org.apache.cassandra.metrics,TableMetrics,TableTimer,4,1,3,819
teste2,org.apache.cassandra.metrics,TableMetrics,update,5,2,2,825
teste2,org.apache.cassandra.metrics,TableMetrics,TableMetricNameFactory,6,1,2,841
teste2,org.apache.cassandra.metrics,TableMetrics,createMetricName,11,1,1,849
teste2,org.apache.cassandra.metrics,TableMetrics,AllTableMetricNameFactory,3,1,1,868
teste2,org.apache.cassandra.metrics,TableMetrics,createMetricName,8,1,1,873
teste2,org.apache.cassandra.metrics,GetHistogram,getHistogram,0,1,1,166
teste2,org.apache.cassandra.metrics,TableHistogram,TableHistogram,4,1,3,800
teste2,org.apache.cassandra.metrics,TableHistogram,update,5,2,1,806
teste2,org.apache.cassandra.metrics,TableTimer,TableTimer,4,1,3,819
teste2,org.apache.cassandra.metrics,TableTimer,update,5,2,2,825
teste2,org.apache.cassandra.metrics,TableMetricNameFactory,TableMetricNameFactory,6,1,2,841
teste2,org.apache.cassandra.metrics,TableMetricNameFactory,createMetricName,11,1,1,849
teste2,org.apache.cassandra.metrics,AllTableMetricNameFactory,AllTableMetricNameFactory,3,1,1,868
teste2,org.apache.cassandra.metrics,AllTableMetricNameFactory,createMetricName,8,1,1,873
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,CassandraMetricsRegistry,3,1,0,40
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,counter,5,1,1,45
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,counter,5,1,2,53
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,meter,5,1,1,60
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,meter,5,1,2,68
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,histogram,5,1,1,75
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,histogram,5,1,2,83
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,timer,5,1,1,90
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,timer,5,1,2,98
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,register,11,1,2,105
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,register,5,1,3,120
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,remove,9,1,1,127
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,remove,7,2,2,139
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,registerMBean,26,6,2,149
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,registerAlias,5,1,2,179
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,removeAlias,7,1,1,187
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,objectName,0,1,0,197
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,AbstractBean,3,1,1,204
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,objectName,3,1,0,209
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getValue,0,1,0,219
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxGauge,4,1,2,226
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getValue,3,1,0,232
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,0,1,0,241
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,0,1,0,243
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,0,1,0,245
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,0,1,0,247
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,0,1,0,249
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,0,1,0,251
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,0,1,0,253
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,0,1,0,255
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,0,1,0,257
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,0,1,0,259
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,0,1,0,261
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,0,1,0,263
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxHistogram,4,1,2,270
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,3,1,0,276
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,3,1,0,282
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,3,1,0,288
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,3,1,0,294
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,3,1,0,300
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,3,1,0,306
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,3,1,0,312
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,3,1,0,318
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,3,1,0,324
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,3,1,0,330
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,3,1,0,336
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,3,1,0,342
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,0,1,0,351
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxCounter,4,1,2,358
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,3,1,0,364
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,0,1,0,373
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMeanRate,0,1,0,375
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getOneMinuteRate,0,1,0,377
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFiveMinuteRate,0,1,0,379
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFifteenMinuteRate,0,1,0,381
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getRateUnit,0,1,0,383
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxMeter,6,1,3,392
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,3,1,0,400
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMeanRate,3,1,0,406
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getOneMinuteRate,3,1,0,412
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFiveMinuteRate,3,1,0,418
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFifteenMinuteRate,3,1,0,424
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getRateUnit,3,1,0,430
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,calculateRateUnit,4,1,1,436
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,0,1,0,445
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,0,1,0,447
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,0,1,0,449
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,0,1,0,451
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,0,1,0,453
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,0,1,0,455
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,0,1,0,457
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,0,1,0,459
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,0,1,0,461
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,0,1,0,463
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,0,1,0,465
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getDurationUnit,0,1,0,467
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxTimer,6,1,4,476
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,3,1,0,487
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,3,1,0,493
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,3,1,0,499
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,3,1,0,505
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,3,1,0,511
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,3,1,0,517
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,3,1,0,523
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,3,1,0,529
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,3,1,0,535
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,3,1,0,541
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,3,1,0,547
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getDurationUnit,3,1,0,553
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,2,571
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,3,582
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,3,594
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,4,609
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,13,3,5,622
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getGroup,3,1,0,649
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getType,3,1,0,660
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getName,3,1,0,671
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMetricName,3,1,0,681
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getScope,3,1,0,686
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,hasScope,3,1,0,696
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMBeanName,15,2,0,706
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,equals,10,3,1,735
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,hashCode,3,1,0,750
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,toString,3,1,0,756
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,compareTo,3,1,1,762
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,createMBeanName,15,3,4,768
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,chooseGroup,6,2,2,787
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,chooseType,6,2,2,803
teste2,org.apache.cassandra.metrics,CassandraMetricsRegistry,chooseName,6,2,2,819
teste2,org.apache.cassandra.metrics,MetricMBean,objectName,0,1,0,197
teste2,org.apache.cassandra.metrics,AbstractBean,AbstractBean,3,1,1,204
teste2,org.apache.cassandra.metrics,AbstractBean,objectName,3,1,0,209
teste2,org.apache.cassandra.metrics,JmxGaugeMBean,getValue,0,1,0,219
teste2,org.apache.cassandra.metrics,JmxGauge,JmxGauge,4,1,2,226
teste2,org.apache.cassandra.metrics,JmxGauge,getValue,3,1,0,232
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,getCount,0,1,0,241
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,getMin,0,1,0,243
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,getMax,0,1,0,245
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,getMean,0,1,0,247
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,getStdDev,0,1,0,249
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,get50thPercentile,0,1,0,251
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,get75thPercentile,0,1,0,253
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,get95thPercentile,0,1,0,255
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,get98thPercentile,0,1,0,257
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,get99thPercentile,0,1,0,259
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,get999thPercentile,0,1,0,261
teste2,org.apache.cassandra.metrics,JmxHistogramMBean,values,0,1,0,263
teste2,org.apache.cassandra.metrics,JmxHistogram,JmxHistogram,4,1,2,270
teste2,org.apache.cassandra.metrics,JmxHistogram,get50thPercentile,3,1,0,276
teste2,org.apache.cassandra.metrics,JmxHistogram,getCount,3,1,0,282
teste2,org.apache.cassandra.metrics,JmxHistogram,getMin,3,1,0,288
teste2,org.apache.cassandra.metrics,JmxHistogram,getMax,3,1,0,294
teste2,org.apache.cassandra.metrics,JmxHistogram,getMean,3,1,0,300
teste2,org.apache.cassandra.metrics,JmxHistogram,getStdDev,3,1,0,306
teste2,org.apache.cassandra.metrics,JmxHistogram,get75thPercentile,3,1,0,312
teste2,org.apache.cassandra.metrics,JmxHistogram,get95thPercentile,3,1,0,318
teste2,org.apache.cassandra.metrics,JmxHistogram,get98thPercentile,3,1,0,324
teste2,org.apache.cassandra.metrics,JmxHistogram,get99thPercentile,3,1,0,330
teste2,org.apache.cassandra.metrics,JmxHistogram,get999thPercentile,3,1,0,336
teste2,org.apache.cassandra.metrics,JmxHistogram,values,3,1,0,342
teste2,org.apache.cassandra.metrics,JmxCounterMBean,getCount,0,1,0,351
teste2,org.apache.cassandra.metrics,JmxCounter,JmxCounter,4,1,2,358
teste2,org.apache.cassandra.metrics,JmxCounter,getCount,3,1,0,364
teste2,org.apache.cassandra.metrics,JmxMeterMBean,getCount,0,1,0,373
teste2,org.apache.cassandra.metrics,JmxMeterMBean,getMeanRate,0,1,0,375
teste2,org.apache.cassandra.metrics,JmxMeterMBean,getOneMinuteRate,0,1,0,377
teste2,org.apache.cassandra.metrics,JmxMeterMBean,getFiveMinuteRate,0,1,0,379
teste2,org.apache.cassandra.metrics,JmxMeterMBean,getFifteenMinuteRate,0,1,0,381
teste2,org.apache.cassandra.metrics,JmxMeterMBean,getRateUnit,0,1,0,383
teste2,org.apache.cassandra.metrics,JmxMeter,JmxMeter,6,1,3,392
teste2,org.apache.cassandra.metrics,JmxMeter,getCount,3,1,0,400
teste2,org.apache.cassandra.metrics,JmxMeter,getMeanRate,3,1,0,406
teste2,org.apache.cassandra.metrics,JmxMeter,getOneMinuteRate,3,1,0,412
teste2,org.apache.cassandra.metrics,JmxMeter,getFiveMinuteRate,3,1,0,418
teste2,org.apache.cassandra.metrics,JmxMeter,getFifteenMinuteRate,3,1,0,424
teste2,org.apache.cassandra.metrics,JmxMeter,getRateUnit,3,1,0,430
teste2,org.apache.cassandra.metrics,JmxMeter,calculateRateUnit,4,1,1,436
teste2,org.apache.cassandra.metrics,JmxTimerMBean,getMin,0,1,0,445
teste2,org.apache.cassandra.metrics,JmxTimerMBean,getMax,0,1,0,447
teste2,org.apache.cassandra.metrics,JmxTimerMBean,getMean,0,1,0,449
teste2,org.apache.cassandra.metrics,JmxTimerMBean,getStdDev,0,1,0,451
teste2,org.apache.cassandra.metrics,JmxTimerMBean,get50thPercentile,0,1,0,453
teste2,org.apache.cassandra.metrics,JmxTimerMBean,get75thPercentile,0,1,0,455
teste2,org.apache.cassandra.metrics,JmxTimerMBean,get95thPercentile,0,1,0,457
teste2,org.apache.cassandra.metrics,JmxTimerMBean,get98thPercentile,0,1,0,459
teste2,org.apache.cassandra.metrics,JmxTimerMBean,get99thPercentile,0,1,0,461
teste2,org.apache.cassandra.metrics,JmxTimerMBean,get999thPercentile,0,1,0,463
teste2,org.apache.cassandra.metrics,JmxTimerMBean,values,0,1,0,465
teste2,org.apache.cassandra.metrics,JmxTimerMBean,getDurationUnit,0,1,0,467
teste2,org.apache.cassandra.metrics,JmxTimer,JmxTimer,6,1,4,476
teste2,org.apache.cassandra.metrics,JmxTimer,get50thPercentile,3,1,0,487
teste2,org.apache.cassandra.metrics,JmxTimer,getMin,3,1,0,493
teste2,org.apache.cassandra.metrics,JmxTimer,getMax,3,1,0,499
teste2,org.apache.cassandra.metrics,JmxTimer,getMean,3,1,0,505
teste2,org.apache.cassandra.metrics,JmxTimer,getStdDev,3,1,0,511
teste2,org.apache.cassandra.metrics,JmxTimer,get75thPercentile,3,1,0,517
teste2,org.apache.cassandra.metrics,JmxTimer,get95thPercentile,3,1,0,523
teste2,org.apache.cassandra.metrics,JmxTimer,get98thPercentile,3,1,0,529
teste2,org.apache.cassandra.metrics,JmxTimer,get99thPercentile,3,1,0,535
teste2,org.apache.cassandra.metrics,JmxTimer,get999thPercentile,3,1,0,541
teste2,org.apache.cassandra.metrics,JmxTimer,values,3,1,0,547
teste2,org.apache.cassandra.metrics,JmxTimer,getDurationUnit,3,1,0,553
teste2,org.apache.cassandra.metrics,MetricName,MetricName,3,1,2,571
