Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
v-3-11-11,org.apache.cassandra.metrics,ClearableHistogram,1,0,2,2,17,2,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/ClearableHistogram.java,24
v-3-11-11,org.apache.cassandra.metrics,ViewWriteMetrics,3,3,3,3,24,3,0,0,0.6666666666666666,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/ViewWriteMetrics.java,27
v-3-11-11,org.apache.cassandra.metrics,ReadRepairMetrics,4,3,0,0,9,0,0,0,-1.0,3,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/ReadRepairMetrics.java,24
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,14,13,11,11,128,11,0,0,0.9090909090909091,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/ConnectionMetrics.java,30
v-3-11-11,org.apache.cassandra.metrics,MessagingMetrics,4,2,2,2,22,3,0,0,0.0,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/MessagingMetrics.java,32
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,9,1,11,8,61,13,0,0,0.2727272727272727,6,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/ClientMetrics.java,33
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,9,9,8,5,93,8,0,0,0.25,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CacheMetrics.java,27
v-3-11-11,org.apache.cassandra.metrics,StreamingMetrics,7,6,2,2,25,3,0,0,1.0,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/StreamingMetrics.java,29
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,77,68,68,47,842,159,0,0,0.6029411764705882,7,8,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/TableMetrics.java,49
v-3-11-11,org.apache.cassandra.metrics,GetHistogram,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/TableMetrics.java,229
v-3-11-11,org.apache.cassandra.metrics,TableHistogram,2,2,2,1,13,3,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/TableMetrics.java,921
v-3-11-11,org.apache.cassandra.metrics,TableTimer,2,2,2,1,13,3,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/TableMetrics.java,940
v-3-11-11,org.apache.cassandra.metrics,TableMetricNameFactory,4,0,2,1,23,2,0,0,0.0,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/TableMetrics.java,959
v-3-11-11,org.apache.cassandra.metrics,AllTableMetricNameFactory,1,0,2,2,14,2,0,0,0.0,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/TableMetrics.java,990
v-3-11-11,org.apache.cassandra.metrics,StorageMetrics,5,4,0,0,10,0,0,0,-1.0,7,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/StorageMetrics.java,24
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,17,1,110,65,520,126,0,0,0.32727272727272727,14,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,30
v-3-11-11,org.apache.cassandra.metrics,MetricMBean,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,210
v-3-11-11,org.apache.cassandra.metrics,AbstractBean,1,0,2,1,9,2,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,215
v-3-11-11,org.apache.cassandra.metrics,JmxGaugeMBean,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,232
v-3-11-11,org.apache.cassandra.metrics,JmxGauge,1,0,2,1,10,2,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,237
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,0,0,12,0,14,12,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,254
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,1,0,13,12,43,13,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,281
v-3-11-11,org.apache.cassandra.metrics,JmxCounterMBean,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,364
v-3-11-11,org.apache.cassandra.metrics,JmxCounter,1,0,2,1,10,2,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,369
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,0,0,6,0,8,6,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,386
v-3-11-11,org.apache.cassandra.metrics,JmxMeter,3,0,8,6,33,8,0,0,0.25,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,401
v-3-11-11,org.apache.cassandra.metrics,JmxTimerMBean,0,0,12,0,14,12,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,458
v-3-11-11,org.apache.cassandra.metrics,JmxTimer,3,0,13,12,47,13,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,485
v-3-11-11,org.apache.cassandra.metrics,MetricName,5,0,20,19,194,30,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CassandraMetricsRegistry.java,575
v-3-11-11,org.apache.cassandra.metrics,HintedHandoffMetrics,6,0,9,9,58,11,0,0,0.4444444444444444,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/HintedHandoffMetrics.java,35
v-3-11-11,org.apache.cassandra.metrics,DifferencingCounter,2,0,4,4,19,4,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/HintedHandoffMetrics.java,84
v-3-11-11,org.apache.cassandra.metrics,RestorableMeter,13,0,14,13,149,19,0,0,0.0,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/RestorableMeter.java,28
v-3-11-11,org.apache.cassandra.metrics,RestorableEWMA,5,0,5,5,49,6,0,0,0.0,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/RestorableMeter.java,160
v-3-11-11,org.apache.cassandra.metrics,DefaultNameFactory,3,1,5,4,36,7,0,0,0.0,1,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/DefaultNameFactory.java,21
v-3-11-11,org.apache.cassandra.metrics,DecayingEstimatedHistogramReservoir,16,7,28,16,297,54,0,0,0.17857142857142858,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/DecayingEstimatedHistogramReservoir.java,37
v-3-11-11,org.apache.cassandra.metrics,EstimatedHistogramReservoirSnapshot,1,0,10,9,126,28,0,0,0.2,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/DecayingEstimatedHistogramReservoir.java,337
v-3-11-11,org.apache.cassandra.metrics,AuthMetrics,3,1,4,3,26,4,0,0,0.5,3,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/AuthMetrics.java,23
v-3-11-11,org.apache.cassandra.metrics,CacheMissMetrics,10,10,6,3,95,6,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CacheMissMetrics.java,28
v-3-11-11,org.apache.cassandra.metrics,CQLMetrics,6,5,5,5,31,5,0,0,0.4,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CQLMetrics.java,27
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetricNameFactory,3,0,2,1,20,2,0,0,0.0,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/ThreadPoolMetricNameFactory.java,20
v-3-11-11,org.apache.cassandra.metrics,CommitLogMetrics,6,6,5,5,50,5,0,0,0.8,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/CommitLogMetrics.java,27
v-3-11-11,org.apache.cassandra.metrics,KeyspaceMetrics,32,29,23,21,296,26,0,0,0.30434782608695654,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java,33
v-3-11-11,org.apache.cassandra.metrics,MetricValue,0,0,1,1,11,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java,256
v-3-11-11,org.apache.cassandra.metrics,KeyspaceMetricNameFactory,1,0,2,1,15,2,0,0,0.0,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/metrics/KeyspaceMetrics.java,292
v-3-11-11,org.apache.cassandra.tracing,TracingImpl,0,0,6,4,56,10,0,0,-1.0,0,3,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tracing/TracingImpl.java,32
v-3-11-11,org.apache.cassandra.tracing,ExpiredTraceState,1,0,5,1,19,5,0,0,0.4,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tracing/ExpiredTraceState.java,26
v-3-11-11,org.apache.cassandra.tracing,TraceState,11,6,16,12,103,23,0,0,0.4375,1,3,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tracing/TraceState.java,36
v-3-11-11,org.apache.cassandra.tracing,Tracing,9,3,28,25,166,40,0,0,0.35714285714285715,53,4,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tracing/Tracing.java,45
v-3-11-11,org.apache.cassandra.tracing,TraceKeyspace,5,3,6,1,35,7,0,0,0.5,4,9,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tracing/TraceKeyspace.java,35
v-3-11-11,org.apache.cassandra.tracing,TraceStateImpl,3,1,6,1,52,11,0,0,0.5,1,5,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tracing/TraceStateImpl.java,43
v-3-11-11,org.apache.cassandra.locator,OldNetworkTopologyStrategy,0,0,5,5,55,15,0,0,-1.0,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/OldNetworkTopologyStrategy.java,31
v-3-11-11,org.apache.cassandra.locator,GoogleCloudSnitch,7,0,4,3,62,13,0,0,0.5,0,4,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/GoogleCloudSnitch.java,39
v-3-11-11,org.apache.cassandra.locator,PendingRangeMaps,9,0,11,9,120,24,0,0,0.6363636363636364,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/PendingRangeMaps.java,32
v-3-11-11,org.apache.cassandra.locator,SimpleStrategy,0,0,5,5,31,9,0,0,-1.0,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/SimpleStrategy.java,32
v-3-11-11,org.apache.cassandra.locator,PropertyFileSnitch,6,1,10,7,141,26,0,0,0.6,1,3,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/PropertyFileSnitch.java,40
v-3-11-11,org.apache.cassandra.locator,TokenMetadata,22,1,85,62,948,168,0,0,0.2235294117647059,5,6,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/TokenMetadata.java,48
v-3-11-11,org.apache.cassandra.locator,Topology,6,0,17,3,132,27,0,0,0.29411764705882354,1,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/TokenMetadata.java,1324
v-3-11-11,org.apache.cassandra.locator,Builder,3,0,10,0,81,19,0,0,0.2,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/TokenMetadata.java,1388
v-3-11-11,org.apache.cassandra.locator,IEndpointSnitch,0,0,7,7,33,7,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/IEndpointSnitch.java,24
v-3-11-11,org.apache.cassandra.locator,DynamicEndpointSnitchMBean,0,0,8,8,16,8,0,0,-1.0,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/DynamicEndpointSnitchMBean.java,25
v-3-11-11,org.apache.cassandra.locator,SeedProvider,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/SeedProvider.java,23
v-3-11-11,org.apache.cassandra.locator,SimpleSnitch,0,0,4,4,16,4,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/SimpleSnitch.java,23
v-3-11-11,org.apache.cassandra.locator,ILatencySubscriber,0,0,1,1,3,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/ILatencySubscriber.java,22
v-3-11-11,org.apache.cassandra.locator,Ec2Snitch,7,0,4,3,59,14,0,0,0.5,0,4,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/Ec2Snitch.java,39
v-3-11-11,org.apache.cassandra.locator,RackInferringSnitch,0,0,2,2,11,2,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/RackInferringSnitch.java,22
v-3-11-11,org.apache.cassandra.locator,EndpointSnitchInfoMBean,0,0,5,5,30,5,0,0,-1.0,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/EndpointSnitchInfoMBean.java,22
v-3-11-11,org.apache.cassandra.locator,AbstractEndpointSnitch,0,0,7,6,40,9,0,0,-1.0,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/AbstractEndpointSnitch.java,25
v-3-11-11,org.apache.cassandra.locator,CloudstackSnitch,8,0,6,3,104,21,0,0,0.6666666666666666,0,5,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/CloudstackSnitch.java,46
v-3-11-11,org.apache.cassandra.locator,SnitchProperties,3,1,3,3,32,4,0,0,0.0,2,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/SnitchProperties.java,28
v-3-11-11,org.apache.cassandra.locator,EndpointSnitchInfo,0,0,6,6,20,6,0,0,-1.0,1,3,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/EndpointSnitchInfo.java,28
v-3-11-11,org.apache.cassandra.locator,SimpleSeedProvider,1,0,2,2,25,3,0,0,1.0,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/SimpleSeedProvider.java,32
v-3-11-11,org.apache.cassandra.locator,GossipingPropertyFileSnitch,9,0,6,4,78,18,0,0,0.5,0,6,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java,37
v-3-11-11,org.apache.cassandra.locator,Ec2MultiRegionSnitch,3,0,2,2,24,3,0,0,0.0,0,3,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/Ec2MultiRegionSnitch.java,29
v-3-11-11,org.apache.cassandra.locator,ReconnectableSnitchHelper,4,0,10,8,45,14,0,0,0.5,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/ReconnectableSnitchHelper.java,29
v-3-11-11,org.apache.cassandra.locator,LocalStrategy,0,0,6,6,24,6,0,0,-1.0,3,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/LocalStrategy.java,32
v-3-11-11,org.apache.cassandra.locator,NetworkTopologyStrategy,6,0,12,7,124,26,0,0,0.4166666666666667,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/NetworkTopologyStrategy.java,36
v-3-11-11,org.apache.cassandra.locator,DatacenterEndpoints,4,0,3,0,45,7,0,0,0.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/NetworkTopologyStrategy.java,77
v-3-11-11,org.apache.cassandra.locator,AbstractNetworkTopologySnitch,0,0,3,3,32,9,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/AbstractNetworkTopologySnitch.java,22
v-3-11-11,org.apache.cassandra.locator,DynamicEndpointSnitch,16,1,31,23,234,67,0,0,0.25806451612903225,1,7,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/DynamicEndpointSnitch.java,43
v-3-11-11,org.apache.cassandra.locator,AbstractReplicationStrategy,8,2,21,16,172,36,0,0,0.5714285714285714,3,4,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/AbstractReplicationStrategy.java,45
v-3-11-11,org.apache.cassandra.locator,InetAddressAndPort,5,3,15,13,98,25,0,0,0.2,0,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/locator/InetAddressAndPort.java,31
v-3-11-11,org.apache.cassandra.tools,StandaloneScrubber,19,10,9,3,222,39,0,0,0.6666666666666666,1,11,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/StandaloneScrubber.java,46
v-3-11-11,org.apache.cassandra.tools,Options,9,9,7,2,89,10,0,0,1.0,6,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/StandaloneScrubber.java,264
v-3-11-11,org.apache.cassandra.tools,LoaderOptions,59,41,28,23,375,62,0,0,0.21428571428571427,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/LoaderOptions.java,38
v-3-11-11,org.apache.cassandra.tools,Builder,18,0,23,21,272,57,0,0,0.17391304347826086,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/LoaderOptions.java,107
v-3-11-11,org.apache.cassandra.tools,RepairRunner,9,0,7,7,60,13,0,0,0.2857142857142857,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/RepairRunner.java,32
v-3-11-11,org.apache.cassandra.tools,Util,0,0,2,1,24,3,0,0,-1.0,10,1,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/Util.java,24
v-3-11-11,org.apache.cassandra.tools,StandaloneSSTableUtil,16,9,11,3,145,24,0,0,0.36363636363636365,0,7,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/StandaloneSSTableUtil.java,36
v-3-11-11,org.apache.cassandra.tools,Options,9,9,8,2,91,13,0,0,0.625,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/StandaloneSSTableUtil.java,114
v-3-11-11,org.apache.cassandra.tools,SSTableExport,7,0,4,2,144,14,0,0,0.75,0,8,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/SSTableExport.java,48
v-3-11-11,org.apache.cassandra.tools,NodeProbeFactory,0,0,2,2,8,2,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/NodeProbeFactory.java,23
v-3-11-11,org.apache.cassandra.tools,StandaloneUpgrader,9,5,6,3,130,18,0,0,0.5,0,12,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/StandaloneUpgrader.java,41
v-3-11-11,org.apache.cassandra.tools,Options,5,5,5,2,69,8,0,0,1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/StandaloneUpgrader.java,137
v-3-11-11,org.apache.cassandra.tools,SSTableRepairedAtSetter,0,0,1,1,46,7,0,0,-1.0,0,4,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/SSTableRepairedAtSetter.java,34
v-3-11-11,org.apache.cassandra.tools,AbstractJmxClient,9,0,11,11,64,12,0,0,0.36363636363636365,0,2,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/AbstractJmxClient.java,42
v-3-11-11,org.apache.cassandra.tools,JMXConnection,7,0,4,2,27,5,0,0,0.0,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/AbstractJmxClient.java,134
v-3-11-11,org.apache.cassandra.tools,GetVersion,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/GetVersion.java,22
v-3-11-11,org.apache.cassandra.tools,NodeTool,10,0,18,7,167,35,0,0,0.5,9,4,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/NodeTool.java,47
v-3-11-11,org.apache.cassandra.tools,CassHelp,0,0,1,1,5,1,0,0,-1.0,1,0,/Users/armandosoaressousa/git/msr/pilot-test/analises/designite/v-3-11-11/src/java/org/apache/cassandra/tools/NodeTool.java,240
