Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,3,1,2,49
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,3,1,3,60
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,3,1,2,72
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,13,2,3,83
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,LatencyMetrics,4,1,3,101
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,addNano,7,2,1,115
v-3-11-11,org.apache.cassandra.metrics,LatencyMetrics,release,10,2,0,127
v-3-11-11,org.apache.cassandra.metrics,BufferPoolMetrics,BufferPoolMetrics,9,1,0,36
v-3-11-11,org.apache.cassandra.metrics,BufferPoolMetrics,getValue,3,1,0,42
v-3-11-11,org.apache.cassandra.metrics,MetricNameFactory,createMetricName,0,1,1,23
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,ThreadPoolMetrics,29,1,3,62
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,75
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,84
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,91
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,getValue,3,1,0,98
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,release,8,1,0,105
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,getJmxMetric,23,7,4,115
v-3-11-11,org.apache.cassandra.metrics,ThreadPoolMetrics,getJmxThreadPools,16,2,1,146
v-3-11-11,org.apache.cassandra.metrics,SEPMetrics,SEPMetrics,29,1,3,47
v-3-11-11,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,59
v-3-11-11,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,66
v-3-11-11,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,76
v-3-11-11,org.apache.cassandra.metrics,SEPMetrics,getValue,3,1,0,83
v-3-11-11,org.apache.cassandra.metrics,SEPMetrics,release,8,1,0,90
v-3-11-11,org.apache.cassandra.metrics,DroppedMessageMetrics,DroppedMessageMetrics,3,1,1,41
v-3-11-11,org.apache.cassandra.metrics,DroppedMessageMetrics,DroppedMessageMetrics,5,1,1,46
v-3-11-11,org.apache.cassandra.metrics,CASClientRequestMetrics,CASClientRequestMetrics,6,1,1,35
v-3-11-11,org.apache.cassandra.metrics,CASClientRequestMetrics,release,6,1,0,43
v-3-11-11,org.apache.cassandra.metrics,ClientRequestMetrics,ClientRequestMetrics,6,1,1,35
v-3-11-11,org.apache.cassandra.metrics,ClientRequestMetrics,release,6,1,0,44
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,CompactionMetrics,56,12,1,58
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,getValue,7,3,0,62
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,getValue,31,9,0,79
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,getValue,5,2,0,130
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,beginCompaction,3,1,1,142
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,finishCompaction,5,1,1,147
v-3-11-11,org.apache.cassandra.metrics,CompactionMetrics,getCompactions,3,1,0,154
v-3-11-11,org.apache.cassandra.metrics,ClearableHistogram,ClearableHistogram,4,1,1,31
v-3-11-11,org.apache.cassandra.metrics,ClearableHistogram,clear,3,1,0,43
v-3-11-11,org.apache.cassandra.metrics,ViewWriteMetrics,ViewWriteMetrics,12,1,1,34
v-3-11-11,org.apache.cassandra.metrics,ViewWriteMetrics,getValue,3,1,0,42
v-3-11-11,org.apache.cassandra.metrics,ViewWriteMetrics,release,7,1,0,49
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,ConnectionMetrics,59,1,2,65
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,80
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,87
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,94
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,101
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,108
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,115
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,122
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,129
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,getValue,3,1,0,136
v-3-11-11,org.apache.cassandra.metrics,ConnectionMetrics,release,12,1,0,144
v-3-11-11,org.apache.cassandra.metrics,MessagingMetrics,MessagingMetrics,4,1,0,42
v-3-11-11,org.apache.cassandra.metrics,MessagingMetrics,addTimeTaken,9,2,2,48
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,ClientMetrics,2,1,0,49
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,pauseConnection,3,1,0,53
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,unpauseConnection,3,1,0,54
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,markRequestDiscarded,3,1,0,55
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,markProtocolException,3,1,0,57
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,markUnknownException,3,1,0,62
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,init,11,2,1,67
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,addCounter,11,1,2,86
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,countConnectedClients,5,2,0,99
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,registerGauge,3,1,2,109
v-3-11-11,org.apache.cassandra.metrics,ClientMetrics,registerMeter,3,1,1,114
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,CacheMetrics,47,1,2,51
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getValue,3,1,0,63
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,72
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,80
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,87
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getRatio,3,1,0,94
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getValue,3,1,0,101
v-3-11-11,org.apache.cassandra.metrics,CacheMetrics,getValue,3,1,0,108
v-3-11-11,org.apache.cassandra.metrics,StreamingMetrics,get,8,2,1,44
v-3-11-11,org.apache.cassandra.metrics,StreamingMetrics,StreamingMetrics,5,1,1,55
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,20,8,0,174
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getHistogram,0,1,1,231
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,combineHistograms,13,3,2,234
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,addHistogram,9,3,2,252
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,TableMetrics,358,36,1,267
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,285
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,292
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,299
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,306
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,313
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,323
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,333
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,8,1,0,346
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getHistogram,3,1,1,350
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,361
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,8,1,0,373
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getHistogram,3,1,1,377
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,387
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,1,0,393
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,11,3,0,402
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,425
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,432
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,7,3,0,441
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,453
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,7,3,0,465
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,477
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,10,2,0,489
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,12,3,0,503
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,521
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,531
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,12,3,0,541
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,14,4,0,558
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,12,3,0,579
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,14,4,0,596
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,617
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,627
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,637
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,5,2,0,647
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getRatio,3,1,0,660
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getNumerator,5,2,0,666
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getDenominator,5,2,0,674
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,3,1,0,704
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,updateSSTableIterated,3,1,1,724
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,release,21,3,0,729
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableGauge,12,2,2,758
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,766
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableGauge,3,1,3,778
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableGauge,7,2,4,787
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableCounter,3,1,1,797
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableCounter,16,3,2,806
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,getValue,7,2,0,815
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableMeter,3,1,1,829
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableMeter,5,1,2,834
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createHistogram,5,1,2,841
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,computeCompressionRatio,13,3,1,848
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableHistogram,3,1,3,874
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableHistogram,5,1,4,883
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableTimer,3,1,2,894
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createTableTimer,5,1,3,899
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,register,6,1,3,909
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,TableHistogram,4,1,3,925
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,update,5,2,1,931
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,TableTimer,4,1,3,944
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,update,5,2,2,950
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,TableMetricNameFactory,6,1,2,966
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createMetricName,11,1,1,974
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,AllTableMetricNameFactory,3,1,1,993
v-3-11-11,org.apache.cassandra.metrics,TableMetrics,createMetricName,8,1,1,998
v-3-11-11,org.apache.cassandra.metrics,GetHistogram,getHistogram,0,1,1,231
v-3-11-11,org.apache.cassandra.metrics,TableHistogram,TableHistogram,4,1,3,925
v-3-11-11,org.apache.cassandra.metrics,TableHistogram,update,5,2,1,931
v-3-11-11,org.apache.cassandra.metrics,TableTimer,TableTimer,4,1,3,944
v-3-11-11,org.apache.cassandra.metrics,TableTimer,update,5,2,2,950
v-3-11-11,org.apache.cassandra.metrics,TableMetricNameFactory,TableMetricNameFactory,6,1,2,966
v-3-11-11,org.apache.cassandra.metrics,TableMetricNameFactory,createMetricName,11,1,1,974
v-3-11-11,org.apache.cassandra.metrics,AllTableMetricNameFactory,AllTableMetricNameFactory,3,1,1,993
v-3-11-11,org.apache.cassandra.metrics,AllTableMetricNameFactory,createMetricName,8,1,1,998
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,CassandraMetricsRegistry,3,1,0,42
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,counter,5,1,1,47
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,counter,5,1,2,55
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,meter,5,1,1,62
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,meter,5,1,2,70
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,histogram,5,1,2,77
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,histogram,5,1,3,85
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,timer,5,1,1,92
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,timer,5,1,2,100
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,register,11,1,2,107
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,register,5,1,3,122
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,remove,9,1,1,129
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,remove,7,2,2,141
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,registerMBean,26,6,2,151
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,registerAlias,5,1,2,182
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,removeAlias,7,1,1,190
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,withoutFinalDollar,4,1,1,198
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,objectName,0,1,0,212
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,AbstractBean,3,1,1,219
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,objectName,3,1,0,224
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getValue,0,1,0,234
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxGauge,4,1,2,241
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getValue,3,1,0,247
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,0,1,0,256
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,0,1,0,258
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,0,1,0,260
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,0,1,0,262
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,0,1,0,264
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,0,1,0,266
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,0,1,0,268
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,0,1,0,270
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,0,1,0,272
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,0,1,0,274
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,0,1,0,276
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,0,1,0,278
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxHistogram,4,1,2,285
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,3,1,0,291
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,3,1,0,297
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,3,1,0,303
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,3,1,0,309
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,3,1,0,315
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,3,1,0,321
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,3,1,0,327
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,3,1,0,333
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,3,1,0,339
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,3,1,0,345
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,3,1,0,351
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,3,1,0,357
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,0,1,0,366
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxCounter,4,1,2,373
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,3,1,0,379
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,0,1,0,388
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMeanRate,0,1,0,390
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getOneMinuteRate,0,1,0,392
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFiveMinuteRate,0,1,0,394
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFifteenMinuteRate,0,1,0,396
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getRateUnit,0,1,0,398
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxMeter,6,1,3,407
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getCount,3,1,0,415
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMeanRate,3,1,0,421
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getOneMinuteRate,3,1,0,427
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFiveMinuteRate,3,1,0,433
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getFifteenMinuteRate,3,1,0,439
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getRateUnit,3,1,0,445
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,calculateRateUnit,4,1,1,451
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,0,1,0,460
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,0,1,0,462
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,0,1,0,464
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,0,1,0,466
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,0,1,0,468
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,0,1,0,470
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,0,1,0,472
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,0,1,0,474
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,0,1,0,476
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,0,1,0,478
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,0,1,0,480
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getDurationUnit,0,1,0,482
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,JmxTimer,6,1,4,491
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get50thPercentile,3,1,0,502
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMin,3,1,0,508
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMax,3,1,0,514
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMean,3,1,0,520
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getStdDev,3,1,0,526
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get75thPercentile,3,1,0,532
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get95thPercentile,3,1,0,538
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get98thPercentile,3,1,0,544
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get99thPercentile,3,1,0,550
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,get999thPercentile,3,1,0,556
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,values,3,1,0,562
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getDurationUnit,3,1,0,568
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,2,586
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,3,597
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,3,609
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,3,1,4,624
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,MetricName,13,3,5,637
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getGroup,3,1,0,664
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getType,3,1,0,675
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getName,3,1,0,686
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMetricName,3,1,0,696
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getScope,3,1,0,701
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,hasScope,3,1,0,711
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,getMBeanName,15,2,0,721
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,equals,10,3,1,750
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,hashCode,3,1,0,765
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,toString,3,1,0,771
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,compareTo,3,1,1,777
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,createMBeanName,15,3,4,783
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,chooseGroup,6,2,2,802
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,chooseType,6,2,2,818
v-3-11-11,org.apache.cassandra.metrics,CassandraMetricsRegistry,chooseName,6,2,2,834
v-3-11-11,org.apache.cassandra.metrics,MetricMBean,objectName,0,1,0,212
v-3-11-11,org.apache.cassandra.metrics,AbstractBean,AbstractBean,3,1,1,219
v-3-11-11,org.apache.cassandra.metrics,AbstractBean,objectName,3,1,0,224
v-3-11-11,org.apache.cassandra.metrics,JmxGaugeMBean,getValue,0,1,0,234
v-3-11-11,org.apache.cassandra.metrics,JmxGauge,JmxGauge,4,1,2,241
v-3-11-11,org.apache.cassandra.metrics,JmxGauge,getValue,3,1,0,247
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,getCount,0,1,0,256
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,getMin,0,1,0,258
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,getMax,0,1,0,260
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,getMean,0,1,0,262
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,getStdDev,0,1,0,264
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,get50thPercentile,0,1,0,266
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,get75thPercentile,0,1,0,268
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,get95thPercentile,0,1,0,270
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,get98thPercentile,0,1,0,272
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,get99thPercentile,0,1,0,274
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,get999thPercentile,0,1,0,276
v-3-11-11,org.apache.cassandra.metrics,JmxHistogramMBean,values,0,1,0,278
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,JmxHistogram,4,1,2,285
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,get50thPercentile,3,1,0,291
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,getCount,3,1,0,297
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,getMin,3,1,0,303
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,getMax,3,1,0,309
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,getMean,3,1,0,315
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,getStdDev,3,1,0,321
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,get75thPercentile,3,1,0,327
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,get95thPercentile,3,1,0,333
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,get98thPercentile,3,1,0,339
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,get99thPercentile,3,1,0,345
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,get999thPercentile,3,1,0,351
v-3-11-11,org.apache.cassandra.metrics,JmxHistogram,values,3,1,0,357
v-3-11-11,org.apache.cassandra.metrics,JmxCounterMBean,getCount,0,1,0,366
v-3-11-11,org.apache.cassandra.metrics,JmxCounter,JmxCounter,4,1,2,373
v-3-11-11,org.apache.cassandra.metrics,JmxCounter,getCount,3,1,0,379
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,getCount,0,1,0,388
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,getMeanRate,0,1,0,390
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,getOneMinuteRate,0,1,0,392
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,getFiveMinuteRate,0,1,0,394
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,getFifteenMinuteRate,0,1,0,396
v-3-11-11,org.apache.cassandra.metrics,JmxMeterMBean,getRateUnit,0,1,0,398
